Time (ISO),Lat (deg),Lon (deg),Alt (km),Vel (km/s)
2018-10-02 22:51:00,-8.129320443248153,158.70772435198288,681.5589512176721,7.497367358312633
2018-10-02 22:52:00,-4.513187369048113,157.95492607898808,682.4698351993547,7.496533017489676
2018-10-02 22:53:00,-0.8975120622673184,157.2072291572454,683.212474193082,7.495799435653408
2018-10-02 22:54:00,2.717566580873963,156.4606079846959,683.7836703622206,7.495169084560279
2018-10-02 22:55:00,6.331914666224902,155.7110725091622,684.181215687463,7.494644660658371
2018-10-02 22:56:00,9.945394058455882,154.95454009865188,684.4038980871683,7.494229071382314
2018-10-02 22:57:00,13.557852689863802,154.18670112548364,684.4514992140721,7.493925410931745
2018-10-02 22:58:00,17.16911375716294,153.40286878656502,684.3247840568947,7.493736925832794
2018-10-02 22:59:00,20.77896542925727,152.59780123989017,684.0254823055402,7.49366697073433
2018-10-02 23:00:00,24.387135503024986,151.76548455237733,683.5562632166811,7.4937189551717145
2018-10-02 23:01:00,27.993285878907276,150.89884798388846,682.9207010588207,7.493896281547507
2018-10-02 23:02:00,31.596976369001545,149.9893931318301,682.1232356169858,7.494202276174291
2018-10-02 23:03:00,35.19763105129794,149.02668538506003,681.1691255585138,7.494640113494938
2018-10-02 23:04:00,38.79448787374369,147.99764427588576,680.0643962280656,7.49521273507089
2018-10-02 23:05:00,42.3865263659813,146.88552730566948,678.8157823792235,7.495922764506111
2018-10-02 23:06:00,45.97236110515942,145.6684373120435,677.4306665431577,7.496772419656634
2018-10-02 23:07:00,49.55008009354475,144.31706961401434,675.9170137766087,7.497763423555764
2018-10-02 23:08:00,53.11699160871394,142.79120923166434,674.2833035642934,7.498896915549533
2018-10-02 23:09:00,56.66921321478226,141.03410204475307,672.5384596751774,7.500173364183044
2018-10-02 23:10:00,60.20097904549608,138.96306791845856,670.6917775157417,7.501592484404873
2018-10-02 23:11:00,63.70339819960164,136.45319991581772,668.7528573615264,7.5031531547622565
2018-10-02 23:12:00,67.16216286345076,133.30772006775055,666.7315255237509,7.504853350659932
2018-10-02 23:13:00,70.55294567896166,129.20157931423418,664.6377690403942,7.506690076165503
2018-10-02 23:14:00,73.8316048820451,123.56999908902591,662.4816662309504,7.508659309852273
2018-10-02 23:15:00,76.91187709799867,115.3895251317726,660.2733211483064,7.510755960525584
2018-10-02 23:16:00,79.6134206758382,102.8278626853591,658.0228014050608,7.512973834987334
2018-10-02 23:17:00,81.56125106822712,83.35557572800545,655.7400799990155,7.515305618949984
2018-10-02 23:18:00,82.16773616574433,57.26593271342344,653.4349816943104,7.517742872048329
2018-10-02 23:19:00,81.14962569892063,32.4331914374509,651.1171344384202,7.520276037710471
2018-10-02 23:20:00,78.94466835338841,14.97544997884605,648.7959262097029,7.522894468442791
2018-10-02 23:21:00,76.10495053397439,3.7921957976167326,646.480466050727,7.525586468683484
2018-10-02 23:22:00,72.94304346039036,-3.585298609328918,644.1795587972538,7.528339344386262
2018-10-02 23:23:00,69.60693725444668,-8.744043655342098,641.9016703183861,7.531139486380736
2018-10-02 23:24:00,66.1685481737983,-12.558016560967516,639.6549143448101,7.533972450941321
2018-10-02 23:25:00,62.66547968152466,-15.513727609242691,637.4470374545926,7.536823063857993
2018-10-02 23:26:00,59.11890195747987,-17.894891422985637,635.2854113369358,7.539675536307025
2018-10-02 23:27:00,55.54152836472122,-19.875494210980197,633.1770304635138,7.542513593089525
2018-10-02 23:28:00,51.94142397606977,-21.567262324385393,631.1285147551052,7.545320611778651
2018-10-02 23:29:00,48.32395038675432,-23.044899940107104,629.1461167407988,7.548079771088318
2018-10-02 23:30:00,44.69282022317296,-24.360144072912597,627.2357326248894,7.55077420657138
2018-10-02 23:31:00,41.05069946568834,-25.549945171561465,625.4029166055689,7.553387171577324
2018-10-02 23:32:00,37.39956483991301,-26.64142394521766,623.6528965866382,7.5559022029036464
2018-10-02 23:33:00,33.74093711316785,-27.654980788201193,621.9905974515841,7.558303278833859
2018-10-02 23:34:00,30.076010001038053,-28.606318417779782,620.4206536443307,7.560574992315457
2018-10-02 23:35:00,26.405755016838476,-29.507786369350832,618.9474337407355,7.562702703079173
2018-10-02 23:36:00,22.73098366850272,-30.36930589149871,617.5750584616662,7.564672691797728
2018-10-02 23:37:00,19.052392518949674,-31.199020176570077,616.3074185121968,7.566472303673482
2018-10-02 23:38:00,15.370595357869655,-32.00376367364513,615.1481903130425,7.568090080938273
2018-10-02 23:39:00,11.68614674504488,-32.78941002494353,614.100848949307,7.569515882178751
2018-10-02 23:40:00,7.999559720753863,-33.561137872206324,613.1686777348023,7.57074098659307
2018-10-02 23:41:00,4.311319578252283,-34.32364123975876,612.3547738783391,7.5717581815165955
2018-10-02 23:42:00,0.6218950368823069,-35.08130338672662,611.6620498397369,7.5725618318202566
2018-10-02 23:43:00,-3.0682521894335935,-35.83834820183368,611.0932300752493,7.5731479300815625
2018-10-02 23:44:00,-6.758661106948975,-36.59898091084605,610.6508427392055,7.5735141269200055
2018-10-02 23:45:00,-10.448852892267695,-37.36752493056349,610.3372078984721,7.573659739877584
2018-10-02 23:46:00,-14.138336508929207,-38.14857226886505,610.1544180964465,7.573585744065112
2018-10-02 23:47:00,-17.82658823524915,-38.947148053730714,610.1043174126107,7.573294739920403
2018-10-02 23:48:00,-21.513041291876526,-39.768909987073776,610.1884746824808,7.5727909027412394
2018-10-02 23:49:00,-25.197069490295835,-40.62039705265118,610.4081532831424,7.57207991316824
2018-10-02 23:50:00,-28.877965654079294,-41.509352265662066,610.7642777103174,7.571168870200572
2018-10-02 23:51:00,-32.554912296585265,-42.44515482262008,611.2573976121357,7.570066188301496
2018-10-02 23:52:00,-36.22694075024059,-43.4394148886369,611.8876500311553,7.568781480412768
2018-10-02 23:53:00,-39.8928728166978,-44.50681357820433,612.6547206764699,7.567325428921358
2018-10-02 23:54:00,-43.55123540727114,-45.66631987001043,613.5578051005168,7.56570964680519
2018-10-02 23:55:00,-47.20013481408712,-46.94300190056085,614.5955714297852,7.5639465300933235
2018-10-02 23:56:00,-50.83704883174158,-48.37079473935384,615.7661212170515,7.5620491113814134
2018-10-02 23:57:00,-54.45852510392301,-49.99688294277827,617.066959999348,7.560030898901959
2018-10-02 23:58:00,-58.05964691073929,-51.88885804132516,618.494964532043,7.5579057273172285
2018-10-02 23:59:00,-61.63312780613252,-54.14690113030115,620.0463577654691,7.555687605140508
2018-10-03 00:00:00,-65.16765916306336,-56.92542649622324,621.7166883567543,7.553390568016843
2018-10-03 00:01:00,-68.64472215597242,-60.47337026309098,623.5008160786738,7.551028538904603
2018-10-03 00:02:00,-72.03201748884315,-65.21261790689108,625.3929037456137,7.548615197146147
2018-10-03 00:03:00,-75.26894600694018,-71.89460262981675,627.3864161721531,7.546163858196483
2018-10-03 00:04:00,-78.2327226904845,-81.89450915700304,629.4741265665562,7.543687365529535
2018-10-03 00:05:00,-80.66219417435767,-97.52512004939513,631.648130640574,7.541197995970915
2018-10-03 00:06:00,-82.05451280659226,-120.79500385256614,633.8998701248893,7.538707377752062
2018-10-03 00:07:00,-81.86213214646213,-147.6565332047244,636.2201565566893,7.536226431971428
2018-10-03 00:08:00,-80.18047126914368,-169.1802732138394,638.5992180282956,7.53376531276873
2018-10-03 00:09:00,-77.60360345474328,176.7371223130612,641.0267384466852,7.531333379722297
2018-10-03 00:10:00,-74.57560865513588,167.67433204303558,643.4919115016692,7.528939177182583
2018-10-03 00:11:00,-71.316026521754,161.53545958293532,645.983499920746,7.52659043009627
2018-10-03 00:12:00,-67.92848401537132,157.12373290990115,648.4899009336013,7.5242940539256695
2018-10-03 00:13:00,-64.46494282217375,153.7841632056613,650.9992172909442,7.522056177714363
2018-10-03 00:14:00,-60.953521831140684,151.14502855410686,653.4993331003507,7.51988217915298
2018-10-03 00:15:00,-57.41052330953769,148.9843808874466,655.9779936720961,7.517776730331274
2018-10-03 00:16:00,-53.845961697698,147.16304499928017,658.4228885122948,7.515743852725925
2018-10-03 00:17:00,-50.26628686209321,145.58986626427716,660.821738148733,7.513786978582743
2018-10-03 00:18:00,-46.675826955108484,144.20284153816945,663.1623742702732,7.511909024835176
2018-10-03 00:19:00,-43.07757147746715,142.9583795752063,665.4328362951901,7.510112458331422
