Time,Lat,Lon,Alt,Lm_T89,MLT_T89
2019-01-25 10:20:49.977600,-22.9987,-119.493,786.395,1.2307315569225077,2.5591860288191484
2019-01-25 10:20:54.988800,-23.2977,-119.492,786.5039999999999,1.2343545365830986,2.5631906785979517
2019-01-25 10:21:00,-23.5966,-119.49,786.613,1.238395450820789,2.5675418654102202
2019-01-25 10:21:05.011200,-23.8955,-119.48899999999999,786.7239999999999,1.2421466532444967,2.571561432418193
2019-01-25 10:21:10.022400,-24.1944,-119.48700000000001,786.834,1.2463631401125919,2.575652467615413
2019-01-25 10:21:15.033600,-24.4932,-119.486,786.946,1.2504281974731186,2.579687649888683
2019-01-25 10:21:19.958400,-24.7921,-119.484,787.058,1.254641765027989,2.583519275748529
2019-01-25 10:21:24.969600,-25.0909,-119.48200000000001,787.17,1.2589709533964486,2.5876348135981146
2019-01-25 10:21:29.980800,-25.3897,-119.48,787.283,1.2632366715437922,2.5917591533801776
2019-01-25 10:21:34.992000,-25.6885,-119.478,787.3969999999999,1.267784512058496,2.5958924813068975
2019-01-25 10:21:40.003200,-25.9872,-119.476,787.5110000000001,1.2721569418128502,2.6003102323080682
2019-01-25 10:21:45.014400,-26.285999999999998,-119.47399999999999,787.625,1.2769104324821463,2.60446209422264
2019-01-25 10:21:50.025600,-26.5847,-119.471,787.74,1.2814097678064702,2.608685541636774
2019-01-25 10:21:55.036800,-26.8834,-119.469,787.8560000000001,1.2863631657670542,2.6128557751356283
2019-01-25 10:21:59.961600,-27.182,-119.46600000000001,787.972,1.291002106597901,2.616821772821403
2019-01-25 10:22:04.972800,-27.4807,-119.463,788.0889999999999,1.2961537455433596,2.621074824923234
2019-01-25 10:22:09.984000,-27.7793,-119.46,788.206,1.3011625814808947,2.625337225400859
2019-01-25 10:22:14.995200,-28.0779,-119.45700000000001,788.323,1.306293899920822,2.629610075938018
2019-01-25 10:22:20.006400,-28.3764,-119.454,788.441,1.3115930551264248,2.6341687515438394
2019-01-25 10:22:25.017600,-28.675,-119.45100000000001,788.56,1.3167938906158554,2.6384631177787377
2019-01-25 10:22:30.028800,-28.9735,-119.447,788.679,1.322334968368835,2.642830168773635
2019-01-25 10:22:35.040000,-29.272,-119.444,788.798,1.3276611935439337,2.6471459366870214
2019-01-25 10:22:39.964800,-29.5705,-119.44,788.918,1.333433626916964,2.65125958193061
2019-01-25 10:22:44.976000,-29.8689,-119.436,789.038,1.338905962882373,2.655659984242142
2019-01-25 10:22:49.987200,-30.1674,-119.432,789.158,1.3449054913463057,2.6600731658775914
2019-01-25 10:22:54.998400,-30.4658,-119.428,789.279,1.3506021208119852,2.6644974894427556
2019-01-25 10:23:00.009600,-30.7641,-119.42399999999999,789.4,1.3567654251046917,2.6692091995972014
2019-01-25 10:23:05.020800,-31.0625,-119.419,789.5219999999999,1.362915829611014,2.6737205165557327
2019-01-25 10:23:10.032000,-31.3608,-119.415,789.6439999999999,1.369027661560566,2.6781814398663535
2019-01-25 10:23:14.956800,-31.6591,-119.41,789.7660000000001,1.3754627972091735,2.6824414212228262
2019-01-25 10:23:19.968000,-31.9574,-119.405,789.8889999999999,1.3817026144682267,2.686990561332756
2019-01-25 10:23:24.979200,-32.2557,-119.4,790.012,1.3884024890237183,2.6915530935489613
2019-01-25 10:23:29.990400,-32.5539,-119.39399999999999,790.135,1.3948028907417176,2.6961901977875016
2019-01-25 10:23:35.001600,-32.8521,-119.389,790.2589999999999,1.4017588723626515,2.701055219447877
2019-01-25 10:23:40.012800,-33.1503,-119.383,790.383,1.4083447873315742,2.705720190625538
2019-01-25 10:23:45.024000,-33.4484,-119.37700000000001,790.507,1.4155527552865832,2.7103984775448673
2019-01-25 10:23:50.035200,-33.7465,-119.37100000000001,790.6310000000001,1.4226687066634478,2.7150913207407754
2019-01-25 10:23:54.960000,-34.0446,-119.365,790.7560000000001,1.4298037853838577,2.71952303473547
2019-01-25 10:23:59.971200,-34.3427,-119.359,790.8810000000001,1.4372544117137682,2.7242458115358588
2019-01-25 10:24:04.982400,-34.6407,-119.352,791.0060000000001,1.4445245001545892,2.729044475463901
2019-01-25 10:24:09.993600,-34.9387,-119.346,791.1310000000001,1.4522755287035127,2.7337972220472224
