dateTime,dist_in_track [km],dist_cross_track [km],L_FU3,L_REACH,MLT_FU3,MLT_REACH
2019-01-25 00:00:00,1517.6530142905706,1061.3260952053324,-2.6597294067167074,-1.7621548475157218,3.217800535504633,2.1829321146884197
2019-01-25 00:09:00,-1340.086960946857,128.1129129205454,1.0942132523138624,1.087497364175258,2.1300873542020167,1.938469979713549
2019-01-25 00:18:00,-1088.7772845372733,775.7834613243261,1.2742178976526726,1.5522673723234968,1.3828579416603084,1.7206470745122555
2019-01-25 00:27:00,-821.4157539268527,1384.09820103515,2.7587367238331515,4.015138811638091,0.3229999098073275,1.321277315261204
2019-01-25 00:36:00,-783.4137547853154,1418.594756710003,7.949510249984278,-1e+31,20.76247537156886,20.781783052213193
2019-01-25 00:45:00,20.161769938733148,1195.6099317306584,3.579289008169598,4.891289815708798,15.69901749747656,14.541842943196427
2019-01-25 00:54:00,131.15407101336925,416.7957264931809,1.3678768165476338,1.4610127152533188,14.33277274262898,14.098296934658613
2019-01-25 01:03:00,220.37403764328877,492.9766985249105,1.0714506338481453,1.0998134359727136,13.584964868134694,13.868591345644157
2019-01-25 01:12:00,279.3825096307974,1252.5803716401253,1.5794691623414783,1.6223434322227506,12.75684787309888,13.616280578585384
2019-01-25 01:21:00,253.19645741887004,1645.544636764977,6.587988638005366,7.757919167758254,10.80208665401959,12.96110235859032
2019-01-25 01:30:00,-893.3296537055514,1316.8313133424297,-10.344879997582398,-1e+31,5.022137287102443,3.906537662284416
2019-01-25 01:39:00,981.3500460502732,754.820732803002,-1.54186330201735,-2.145187472121585,2.7225083227011737,2.3336659561084314
2019-01-25 01:48:00,1205.8310594935706,131.97899416649966,1.0577178255743929,1.107644350804983,1.8383137762505086,2.0213727358823004
2019-01-25 01:57:00,1461.1813544156353,1021.2463009083446,1.7436580641418307,1.4521496633684285,1.0736045069697298,1.8095275757137106
2019-01-25 02:06:00,1665.9495310057162,1686.141249212019,3.444436059689804,2.894955547854156,23.66192793694992,1.5163908096996348
2019-01-25 02:15:00,-540.3620090898714,2605.3943732908697,12.827074401774595,-1e+31,18.35761108661825,0.13214579295221007
2019-01-25 02:24:00,2486.292554091158,970.2356099551141,2.5312454619110536,-11.436298044984452,15.021852907657042,14.83624806674633
2019-01-25 02:33:00,2630.198243826605,184.6822924121539,1.154419988211193,1.8563317942251345,14.037580041026796,14.199858419861565
2019-01-25 02:42:00,2712.5645605279174,738.3030614265202,1.1251216434378692,1.0944565476651926,13.356019491837662,13.974585526806052
2019-01-25 02:51:00,2743.0770453744167,1540.58023577027,2.2934624665066004,1.338642080335621,12.413002809100782,13.78479155186082
2019-01-25 03:00:00,2161.2722103920496,2637.175966371253,-1e+31,4.179657235903246,9.247692467040574,13.435998297987945
2019-01-25 03:09:00,-3225.9625870170107,1357.5545886321713,-3.3233226022852835,-1e+31,3.7390697422521857,7.331718637567317
2019-01-25 03:18:00,3503.8658920617695,553.1138558629746,-1.1334036317390637,-2.938275247065222,2.331281128578123,2.432187275516309
2019-01-25 03:27:00,3755.802182242247,378.8013150249044,1.229388709865949,1.1727281608111646,1.6228054702019907,2.1182440483939224
2019-01-25 03:36:00,4000.2853695773542,1326.2022915671819,1.9644304883112151,1.312015290252185,0.8474857316547375,1.9638013834898516
2019-01-25 03:45:00,3965.638173866666,2458.5400277952835,5.837866620473705,2.2174842018865433,22.757628435385136,1.8038651084129764
2019-01-25 03:54:00,-1589.41917671036,4685.256840590408,-9.70736829840499,11.338902994178959,16.358196856886725,1.3532986629637485
2019-01-25 04:03:00,4975.075083087123,895.3561806483136,1.7439126290163658,-1e+31,14.534264127455046,15.002893624365228
2019-01-25 04:12:00,5128.4758062023975,19.516677240048896,1.0378770356588722,2.5485167890998444,13.837287521847614,14.24497374014254
2019-01-25 04:21:00,5197.279220718762,1018.4992958785809,1.3426333238338561,1.1374010407693933,13.23127962929275,14.094125269649535
2019-01-25 04:30:00,5153.033269925631,2039.6355819480418,5.146395610816189,1.1806069585281997,12.091705239831784,14.005635774763713
2019-01-25 04:39:00,2000.1836572609739,5398.045579374444,-19.590476749555098,2.895695906856731,6.453298094352363,13.894786916426112
2019-01-25 04:48:00,-5421.930797148228,2318.8038811836773,-1.9560576682048185,-1e+31,2.905137265242164,13.13696930876215
2019-01-25 04:57:00,6037.671153576434,408.9889758518833,1.1096720291668303,5.302361481012461,2.071353147253353,2.3310422943867692
2019-01-25 05:06:00,6305.463310999274,644.5067049213355,1.3082831977716007,-1.4186962880506506,1.5194669315159146,2.1662524470190796
2019-01-25 05:15:00,6508.332915385114,1784.6213369034579,2.410300379143171,1.1973822411343045,0.7001234317606286,2.1233848956013084
2019-01-25 05:24:00,4833.729171587137,5258.186555048067,-1e+31,1.6897503157781153,20.53429547643894,2.108746341049862
2019-01-25 05:33:00,-2787.810334383106,6852.809947616319,4.43851828564918,4.522724449724566,15.131389393491876,2.106196397375726
2019-01-25 05:42:00,-7463.253953953043,949.4931899161612,1.2297787206110677,-1e+31,14.226506349186915,14.139616897252433
2019-01-25 05:51:00,7621.750185421852,221.04303181426056,1.04090039741379,3.6596228123088346,13.752627676181053,14.139122558171552
2019-01-25 06:00:00,7665.682824196438,1389.2999034454012,2.1140655566807576,1.1930129435656232,13.212181488324347,14.16584360243521
2019-01-25 06:09:00,7258.378550273981,3382.460881359137,14.904763387466282,1.0968626469659737,11.484134267243515,14.21062212827959
2019-01-25 06:18:00,926.6999067584887,8155.430339315801,-6.3792346077231725,2.330290306740944,3.77968325153077,14.298731616974713
2019-01-25 06:27:00,-6974.916114566264,4636.330968587922,-1.589955585787641,-1e+31,2.4205728943457867,14.684611473856101
2019-01-25 06:36:00,8577.012526372766,302.9409832077316,1.1474208659728269,36.30340125434877,1.9481280836958081,1.7866346461308709
2019-01-25 06:45:00,8848.328148034278,975.4208211762801,1.4730983390727876,-1.9231494532583169,1.5238527358043719,2.101883893969328
2019-01-25 06:54:00,8888.38652507572,2741.243154501831,5.870242599918365,1.2227707530759333,0.5018089637633736,2.2274646084716974
2019-01-25 07:03:00,3936.9269013446956,8820.477687640972,-1e+31,1.3940504009354442,16.276287673354584,2.3632438547492036
2019-01-25 07:12:00,-4008.2518244071666,9036.402931357383,2.0737942183249927,3.186023138856133,14.504422998499205,2.642236182732285
2019-01-25 07:21:00,-9931.891970198594,1205.57790119767,1.012905296515506,-1e+31,14.077372265388979,7.2885947266139075
2019-01-25 07:30:00,10105.508221801123,448.7330126001854,1.2811500284842625,5.043814594961705,13.769124033431124,13.812171176170164
2019-01-25 07:39:00,10090.400868309034,1993.021002440105,4.578012979351179,1.3117970864819453,13.255876376059696,14.142538645666136
2019-01-25 07:48:00,7537.914652379777,7304.674395897074,-1e+31,1.0447156742951975,7.622838258706045,14.342754082573185
2019-01-25 07:57:00,-271.33341265199573,10691.35519468864,-3.2326687446972016,1.9796360462507652,2.6533737682648137,14.601089829962174
2019-01-25 08:06:00,-8291.952134808938,7043.358183493981,1.2772004881159695,13.969587940720185,2.1872429887722475,15.387694575198175
2019-01-25 08:15:00,11116.955340001039,226.6567291570664,1.1594328650089407,-1e+31,1.9346242077927265,0.6384886476607612
2019-01-25 08:24:00,11368.436733633147,1472.550792636938,2.348466487644927,2.299796123848001,1.6039553170405725,1.9049047588618464
2019-01-25 08:33:00,10238.105877660506,5986.644052386077,-1e+31,1.2149451498503105,23.076858927820346,2.239929584641793
2019-01-25 08:42:00,2783.214035350389,11866.389028825422,5.533442202869109,1.2824231138432693,14.655591404383461,2.5205095759709266
2019-01-25 08:51:00,-5229.430708685948,11220.745504672743,1.3107187611542848,2.6284310271381943,14.227365015288663,2.996979808417702
2019-01-25 09:00:00,-12317.553224685125,2009.0242055981705,1.0269242038703592,20.295624343077627,14.042012498457174,6.0913068017584395
2019-01-25 09:09:00,12572.076352349697,754.5678173269595,1.9994075724999125,5.6423752145325965,13.85531855951519,13.30816511371548
2019-01-25 09:18:00,12312.598652337269,3416.985602862254,-13.079856500682155,1.4871790065583708,13.245700103725072,14.02127248571606
2019-01-25 09:27:00,6527.008728792458,11240.479275585947,-23.765615732744696,1.0394847193484098,2.7915407716812695,14.37726839284296
2019-01-25 09:36:00,-1506.478441656099,13112.810531331754,1.7226783769478136,1.7150353829259632,2.2564130310531105,14.774273806919712
2019-01-25 09:45:00,-9578.916270826414,9358.073036702695,1.0737316200975755,9.397145146277929,2.107755784579659,15.76816417590653
2019-01-25 09:54:00,13649.892523608074,178.484042789835,1.5160921240128773,-1e+31,1.991400679710022,23.325729949519268
2019-01-25 10:03:00,13798.82724287801,2469.1236342211214,12.48571300813079,2.403693014625056,1.7228551043725133,1.6260370042551706
2019-01-25 10:12:00,9524.605905148652,10825.087338000973,-1e+31,1.195690901120529,14.725510395088502,2.1660160417111314
2019-01-25 10:21:00,1589.5748075412923,14633.268481427514,2.192566433330143,1.238395450820789,14.226237954941972,2.5675418654102202
2019-01-25 10:30:00,-6445.103474392772,13394.866601362162,1.0731266045503023,2.471072752750635,14.129782538595755,3.1781149324383122
2019-01-25 10:39:00,-14234.670676262554,4521.389272762861,1.2742694509155394,-12.781390538854644,14.070502045764977,5.942973572161821
2019-01-25 10:48:00,15000.312588949424,1273.1516691283691,-4.026391513289579,5.451406830271392,13.984321707786739,12.794233083495845
